forecast_id,station_id,target_timestamp,lead_time_hours,forecast_issued_at,forecasted_temp_c,forecasted_precip_mm,forecasted_wind_kmh,forecasted_condition,forecasted_umbrella,forecasted_clothing,actual_temp_c,actual_precip_mm,actual_wind_kmh,actual_condition,actual_umbrella,actual_clothing,temp_error_c,precip_error_mm,wind_error_kmh,umbrella_correct,clothing_correct,condition_correct
FCST-001160,WS-005,2025-01-23 07:00:00,12,2025-01-22 19:00:00,-16.8,0.4,8.7,heavy_rain,1,heavy_winter_coat_gloves_hat,-11.8,0.1,1.4,snow,0,heavy_winter_coat_gloves_hat,-5.0,0.3,7.3,0,1,0
FCST-001161,WS-005,2025-01-23 08:00:00,1,2025-01-23 07:00:00,-8.3,0.4,6.4,snow,0,heavy_winter_coat_gloves_hat,-8.3,0.5,6.6,snow,0,heavy_winter_coat_gloves_hat,0.0,-0.1,-0.2,1,1,1
FCST-001162,WS-005,2025-01-23 09:00:00,12,2025-01-22 21:00:00,-8.7,1.8,2.2,snow,0,winter_coat_scarf_gloves,-6.3,1.0,6.0,snow,0,winter_coat_scarf_gloves,-2.4,0.8,-3.8,1,1,1
FCST-001163,WS-005,2025-01-23 10:00:00,3,2025-01-23 07:00:00,-8.6,0.9,1.9,snow,0,winter_coat_scarf_gloves,-8.3,1.2,4.6,snow,0,heavy_winter_coat_gloves_hat,-0.3,-0.3,-2.7,1,0,1
FCST-001164,WS-005,2025-01-23 11:00:00,1,2025-01-23 10:00:00,-6.5,0.4,19.3,snow,0,heavy_winter_coat_gloves_hat,-6.4,0.4,20.2,snow,0,heavy_winter_coat_gloves_hat,-0.1,0.0,-0.9,1,1,1
FCST-001165,WS-005,2025-01-23 12:00:00,12,2025-01-23 00:00:00,-12.1,0,8.2,clear,0,heavy_winter_coat_gloves_hat,-5.1,0.6,2.7,snow,0,winter_coat_scarf_gloves,-7.0,-0.6,5.5,1,0,0
FCST-001166,WS-005,2025-01-23 13:00:00,24,2025-01-22 13:00:00,-2.8,0.7,6.4,rain,1,winter_coat_scarf_gloves,-6.3,0.0,5.8,partly_cloudy,0,winter_coat_scarf_gloves,3.5,0.7,0.6,0,1,0
FCST-001167,WS-005,2025-01-23 14:00:00,12,2025-01-23 02:00:00,-7.3,0.9,10.8,snow,0,heavy_winter_coat_gloves_hat,-7.4,0.5,4.0,snow,0,winter_coat_scarf_gloves,0.1,0.4,6.8,1,0,1
FCST-001168,WS-005,2025-01-23 15:00:00,12,2025-01-23 03:00:00,-9.8,0.2,21.8,snow,0,heavy_winter_coat_gloves_hat,-7.2,0.9,15.3,snow,0,heavy_winter_coat_gloves_hat,-2.6,-0.7,6.5,1,1,1
FCST-001169,WS-005,2025-01-23 16:00:00,24,2025-01-22 16:00:00,-10.9,2.6,0,cloudy,0,warm_jacket_layers,-8.8,0.2,17.4,snow,0,heavy_winter_coat_gloves_hat,-2.1,2.4,-17.4,1,0,0
FCST-001170,WS-005,2025-01-23 17:00:00,24,2025-01-22 17:00:00,-10.0,0.4,0,snow,0,warm_jacket_layers,-10.0,0.7,12.1,snow,0,heavy_winter_coat_gloves_hat,0.0,-0.3,-12.1,1,0,1
FCST-001171,WS-005,2025-01-23 18:00:00,3,2025-01-23 15:00:00,-10.6,0.4,10.4,snow,0,heavy_winter_coat_gloves_hat,-11.1,0.1,10.1,snow,0,heavy_winter_coat_gloves_hat,0.5,0.3,0.3,1,1,1
FCST-001172,WS-005,2025-01-23 19:00:00,1,2025-01-23 18:00:00,-12.2,0.6,11.6,snow,0,heavy_winter_coat_gloves_hat,-12.2,0.7,11.7,snow,0,heavy_winter_coat_gloves_hat,0.0,-0.1,-0.1,1,1,1
FCST-001173,WS-005,2025-01-23 20:00:00,3,2025-01-23 17:00:00,-12.8,1.2,0.5,snow,0,winter_coat_scarf_gloves,-13.9,1.3,0.5,snow,0,heavy_winter_coat_gloves_hat,1.1,-0.1,0.0,1,0,1
FCST-001174,WS-005,2025-01-23 21:00:00,24,2025-01-22 21:00:00,-8.2,2.3,0,heavy_rain,1,light_jacket_or_sweater,-15.1,1.1,8.5,snow,0,heavy_winter_coat_gloves_hat,6.9,1.2,-8.5,0,0,0
FCST-001175,WS-005,2025-01-23 22:00:00,3,2025-01-23 19:00:00,-16.7,0.3,6.1,snow,0,heavy_winter_coat_gloves_hat,-16.7,0.3,3.4,snow,0,heavy_winter_coat_gloves_hat,0.0,0.0,2.7,1,1,1
FCST-001176,WS-005,2025-01-23 23:00:00,6,2025-01-23 17:00:00,-14.1,0.8,1.8,cloudy,0,heavy_winter_coat_gloves_hat,-15.7,0.0,3.6,cloudy,0,heavy_winter_coat_gloves_hat,1.6,0.8,-1.8,1,1,1
FCST-001177,WS-001,2025-01-07 00:00:00,1,2025-01-06 23:00:00,-7.9,0.5,6.9,snow,0,heavy_winter_coat_gloves_hat,-8.2,0.6,8.1,snow,0,heavy_winter_coat_gloves_hat,0.3,-0.1,-1.2,1,1,1
FCST-001178,WS-001,2025-01-07 01:00:00,1,2025-01-07 00:00:00,-6.2,0.4,6.1,snow,0,winter_coat_scarf_gloves,-6.7,0.4,6.7,snow,0,heavy_winter_coat_gloves_hat,0.5,0.0,-0.6,1,0,1
FCST-001179,WS-001,2025-01-07 02:00:00,6,2025-01-06 20:00:00,-4.5,0.5,4.7,snow,0,winter_coat_scarf_gloves,-5.9,0.5,2.6,snow,0,winter_coat_scarf_gloves,1.4,0.0,2.1,1,1,1
FCST-001180,WS-001,2025-01-07 03:00:00,6,2025-01-06 21:00:00,-4.1,1.7,11.8,snow,0,winter_coat_scarf_gloves,-3.9,1.3,11.3,snow,0,winter_coat_scarf_gloves,-0.2,0.4,0.5,1,1,1
FCST-001181,WS-001,2025-01-07 04:00:00,24,2025-01-06 04:00:00,-7.2,0.7,0,snow,0,light_jacket_or_sweater,-4.9,0.5,11.9,snow,0,winter_coat_scarf_gloves,-2.3,0.2,-11.9,1,0,1
FCST-001182,WS-001,2025-01-07 05:00:00,24,2025-01-06 05:00:00,-3.8,1.3,23.5,snow,0,heavy_winter_coat_gloves_hat,-2.1,0.1,7.6,snow,0,winter_coat_scarf_gloves,-1.7,1.2,15.9,1,0,1
FCST-001183,WS-001,2025-01-07 06:00:00,1,2025-01-07 05:00:00,-2.7,1.3,6.0,snow,0,winter_coat_scarf_gloves,-2.7,1.3,5.5,snow,0,winter_coat_scarf_gloves,0.0,0.0,0.5,1,1,1
FCST-001184,WS-001,2025-01-07 07:00:00,12,2025-01-06 19:00:00,-0.1,2.0,19.8,snow,0,winter_coat_scarf_gloves,-1.0,1.6,13.1,snow,0,winter_coat_scarf_gloves,0.9,0.4,6.7,1,1,1
FCST-001185,WS-001,2025-01-07 08:00:00,1,2025-01-07 07:00:00,1.6,0.8,10.3,drizzle,1,winter_coat_scarf_gloves,1.8,0.8,10.8,drizzle,1,winter_coat_scarf_gloves,-0.2,0.0,-0.5,1,1,1
FCST-001186,WS-001,2025-01-07 09:00:00,3,2025-01-07 06:00:00,2.2,1.3,17.3,drizzle,1,winter_coat_scarf_gloves,2.6,1.4,16.1,drizzle,1,winter_coat_scarf_gloves,-0.4,-0.1,1.2,1,1,1
FCST-001187,WS-001,2025-01-07 10:00:00,1,2025-01-07 09:00:00,3.4,1.5,0,drizzle,1,long_sleeves_light_layer,2.9,1.5,0,drizzle,1,light_jacket_or_sweater,0.5,0.0,0,1,0,1
FCST-001188,WS-001,2025-01-07 11:00:00,3,2025-01-07 08:00:00,3.7,0.2,7.4,cloudy,0,warm_jacket_layers,3.5,0.0,6.6,cloudy,0,warm_jacket_layers,0.2,0.2,0.8,1,1,1
FCST-001189,WS-001,2025-01-07 12:00:00,3,2025-01-07 09:00:00,4.4,1.2,0,drizzle,1,long_sleeves_light_layer,3.7,1.3,0,drizzle,1,long_sleeves_light_layer,0.7,-0.1,0,1,1,1
FCST-001190,WS-001,2025-01-07 13:00:00,1,2025-01-07 12:00:00,2.2,0.8,4.9,drizzle,1,warm_jacket_layers,2.3,0.7,5.3,drizzle,1,warm_jacket_layers,-0.1,0.1,-0.4,1,1,1
FCST-001191,WS-001,2025-01-07 14:00:00,12,2025-01-07 02:00:00,1.0,0.5,0.5,drizzle,1,warm_jacket_layers,2.7,1.3,7.8,drizzle,1,warm_jacket_layers,-1.7,-0.8,-7.3,1,1,1
FCST-001192,WS-001,2025-01-07 15:00:00,1,2025-01-07 14:00:00,1.5,0.3,1.2,drizzle,1,warm_jacket_layers,1.6,0.3,1.6,drizzle,1,warm_jacket_layers,-0.1,0.0,-0.4,1,1,1
FCST-001193,WS-001,2025-01-07 16:00:00,1,2025-01-07 15:00:00,1.9,0.5,9.4,drizzle,1,winter_coat_scarf_gloves,2.1,0.6,9.5,drizzle,1,winter_coat_scarf_gloves,-0.2,-0.1,-0.1,1,1,1
FCST-001194,WS-001,2025-01-07 17:00:00,6,2025-01-07 11:00:00,0.2,1.5,3.0,drizzle,1,winter_coat_scarf_gloves,0.6,1.2,4.7,drizzle,1,winter_coat_scarf_gloves,-0.4,0.3,-1.7,1,1,1
FCST-001195,WS-001,2025-01-07 18:00:00,12,2025-01-07 06:00:00,-1.0,0.4,7.6,snow,0,winter_coat_scarf_gloves,-2.3,1.0,6.8,snow,0,winter_coat_scarf_gloves,1.3,-0.6,0.8,1,1,1
FCST-001196,WS-001,2025-01-07 19:00:00,3,2025-01-07 16:00:00,-2.5,0.6,6.5,snow,0,winter_coat_scarf_gloves,-2.4,0.6,6.4,snow,0,winter_coat_scarf_gloves,-0.1,0.0,0.1,1,1,1
FCST-001197,WS-001,2025-01-07 20:00:00,12,2025-01-07 08:00:00,-8.2,0.5,5.9,heavy_rain,1,heavy_winter_coat_gloves_hat,-3.1,0.5,5.3,snow,0,winter_coat_scarf_gloves,-5.1,0.0,0.6,0,0,0
FCST-001198,WS-001,2025-01-07 21:00:00,3,2025-01-07 18:00:00,-4.9,1.6,0,snow,0,light_jacket_or_sweater,-3.8,1.5,0,snow,0,light_jacket_or_sweater,-1.1,0.1,0,1,1,1
FCST-001199,WS-001,2025-01-07 22:00:00,3,2025-01-07 19:00:00,-4.8,0.6,8.0,snow,0,winter_coat_scarf_gloves,-5.6,0.5,9.6,snow,0,winter_coat_scarf_gloves,0.8,0.1,-1.6,1,1,1
FCST-001200,WS-001,2025-01-07 23:00:00,1,2025-01-07 22:00:00,-6.5,1.0,11.5,snow,0,heavy_winter_coat_gloves_hat,-6.5,1.0,11.6,snow,0,heavy_winter_coat_gloves_hat,0.0,0.0,-0.1,1,1,1
FCST-001201,WS-004,2025-05-12 00:00:00,24,2025-05-11 00:00:00,3.1,0,9.5,clear,0,warm_jacket_layers,3.0,0,4.6,clear,0,warm_jacket_layers,0.1,0,4.9,1,1,1
FCST-001202,WS-004,2025-05-12 01:00:00,12,2025-05-11 13:00:00,8.0,0.1,5.8,clear,0,warm_jacket_layers,5.8,0,8.3,clear,0,warm_jacket_layers,2.2,0.1,-2.5,1,1,1
FCST-001203,WS-004,2025-05-12 02:00:00,6,2025-05-11 20:00:00,4.6,0.3,1.4,clear,0,warm_jacket_layers,5.1,0,2.7,clear,0,warm_jacket_layers,-0.5,0.3,-1.3,1,1,1
FCST-001204,WS-004,2025-05-12 03:00:00,24,2025-05-11 03:00:00,-4.2,0.3,0,fog,0,light_jacket_or_sweater,5.5,0,0.7,clear,0,warm_jacket_layers,-9.7,0.3,-0.7,1,0,0
FCST-001205,WS-004,2025-05-12 04:00:00,24,2025-05-11 04:00:00,12.7,1.0,0,snow,0,light_jacket_or_sweater,8.3,0,4.8,clear,0,warm_jacket_layers,4.4,1.0,-4.8,1,0,0
FCST-001206,WS-004,2025-05-12 05:00:00,24,2025-05-11 05:00:00,3.5,0.9,0,fog,0,long_sleeves_light_layer,8.5,0,8.7,clear,0,warm_jacket_layers,-5.0,0.9,-8.7,1,0,0
FCST-001207,WS-004,2025-05-12 06:00:00,1,2025-05-12 05:00:00,8.5,0.1,11.9,clear,0,warm_jacket_layers,8.8,0,11.7,clear,0,warm_jacket_layers,-0.3,0.1,0.2,1,1,1
FCST-001208,WS-004,2025-05-12 07:00:00,12,2025-05-11 19:00:00,13.7,0.3,7.7,clear,0,light_jacket_or_sweater,12.4,0,7.5,clear,0,light_jacket_or_sweater,1.3,0.3,0.2,1,1,1
FCST-001209,WS-004,2025-05-12 08:00:00,12,2025-05-11 20:00:00,14.6,0.6,8.1,clear,0,light_jacket_or_sweater,12.1,0,9.5,clear,0,light_jacket_or_sweater,2.5,0.6,-1.4,1,1,1
FCST-001210,WS-004,2025-05-12 09:00:00,6,2025-05-12 03:00:00,15.5,0.4,8.2,clear,0,long_sleeves_light_layer,14.3,0,5.7,clear,0,light_jacket_or_sweater,1.2,0.4,2.5,1,0,1
FCST-001211,WS-004,2025-05-12 10:00:00,1,2025-05-12 09:00:00,14.1,0.1,6.6,clear,0,light_jacket_or_sweater,14.3,0,7.1,clear,0,light_jacket_or_sweater,-0.2,0.1,-0.5,1,1,1
FCST-001212,WS-004,2025-05-12 11:00:00,6,2025-05-12 05:00:00,12.8,0,0.7,clear,0,light_jacket_or_sweater,13.9,0,3.1,clear,0,light_jacket_or_sweater,-1.1,0,-2.4,1,1,1
FCST-001213,WS-004,2025-05-12 12:00:00,12,2025-05-12 00:00:00,14.1,0,1.5,clear,0,light_jacket_or_sweater,14.3,0,0.1,clear,0,light_jacket_or_sweater,-0.2,0,1.4,1,1,1
FCST-001214,WS-004,2025-05-12 13:00:00,6,2025-05-12 07:00:00,11.9,0,8.6,clear,0,light_jacket_or_sweater,14.7,0,7.9,clear,0,light_jacket_or_sweater,-2.8,0,0.7,1,1,1
FCST-001215,WS-004,2025-05-12 14:00:00,24,2025-05-11 14:00:00,14.1,0.9,31.0,clear,0,light_jacket_or_sweater,14.6,0,10.9,clear,0,light_jacket_or_sweater,-0.5,0.9,20.1,1,1,1
FCST-001216,WS-004,2025-05-12 15:00:00,24,2025-05-11 15:00:00,12.5,1.8,24.4,clear,0,light_jacket_or_sweater,14.3,0,2.2,clear,0,light_jacket_or_sweater,-1.8,1.8,22.2,1,1,1
FCST-001217,WS-004,2025-05-12 16:00:00,1,2025-05-12 15:00:00,12.0,0.1,0,clear,0,light_jacket_or_sweater,12.1,0,0,clear,0,light_jacket_or_sweater,-0.1,0.1,0,1,1,1
FCST-001218,WS-004,2025-05-12 17:00:00,12,2025-05-12 05:00:00,14.6,0,13.3,snow,0,light_jacket_or_sweater,10.2,0,16.0,clear,0,light_jacket_or_sweater,4.4,0,-2.7,1,1,0
FCST-001219,WS-004,2025-05-12 18:00:00,1,2025-05-12 17:00:00,11.8,0,1.1,clear,0,light_jacket_or_sweater,11.4,0,1.4,clear,0,light_jacket_or_sweater,0.4,0,-0.3,1,1,1
FCST-001220,WS-004,2025-05-12 19:00:00,24,2025-05-11 19:00:00,15.0,0,7.5,heavy_snow,0,long_sleeves_light_layer,9.7,0,2.7,clear,0,light_jacket_or_sweater,5.3,0,4.8,1,0,0
FCST-001221,WS-004,2025-05-12 20:00:00,24,2025-05-11 20:00:00,4.6,0,24.3,rain,1,warm_jacket_layers,6.4,0,10.8,clear,0,warm_jacket_layers,-1.8,0,13.5,0,1,0
FCST-001222,WS-004,2025-05-12 21:00:00,12,2025-05-12 09:00:00,4.8,0.6,0.2,clear,0,light_jacket_or_sweater,5.0,0,2.5,clear,0,warm_jacket_layers,-0.2,0.6,-2.3,1,0,1
FCST-001223,WS-004,2025-05-12 22:00:00,1,2025-05-12 21:00:00,5.7,0,19.8,clear,0,warm_jacket_layers,5.4,0,19.9,clear,0,warm_jacket_layers,0.3,0,-0.1,1,1,1
FCST-001224,WS-004,2025-05-12 23:00:00,1,2025-05-12 22:00:00,3.5,0,12.0,clear,0,warm_jacket_layers,3.3,0,12.3,clear,0,warm_jacket_layers,0.2,0,-0.3,1,1,1
FCST-001225,WS-002,2025-02-14 00:00:00,1,2025-02-13 23:00:00,-8.5,1.0,0,snow,0,warm_jacket_layers,-8.9,1.1,0,snow,0,warm_jacket_layers,0.4,-0.1,0,1,1,1
FCST-001226,WS-002,2025-02-14 01:00:00,24,2025-02-13 01:00:00,-7.8,0.3,18.1,snow,0,heavy_winter_coat_gloves_hat,-9.6,0.5,6.5,snow,0,heavy_winter_coat_gloves_hat,1.8,-0.2,11.6,1,1,1
FCST-001227,WS-002,2025-02-14 02:00:00,1,2025-02-14 01:00:00,-9.2,0.7,12.7,snow,0,heavy_winter_coat_gloves_hat,-9.5,0.7,12.5,snow,0,heavy_winter_coat_gloves_hat,0.3,0.0,0.2,1,1,1
FCST-001228,WS-002,2025-02-14 03:00:00,24,2025-02-13 03:00:00,-11.9,1.3,27.1,snow,0,heavy_winter_coat_gloves_hat,-9.8,0.2,18.5,snow,0,heavy_winter_coat_gloves_hat,-2.1,1.1,8.6,1,1,1
FCST-001229,WS-002,2025-02-14 04:00:00,6,2025-02-13 22:00:00,-6.5,0.5,5.0,snow,0,winter_coat_scarf_gloves,-7.4,0.3,5.5,snow,0,heavy_winter_coat_gloves_hat,0.9,0.2,-0.5,1,0,1
FCST-001230,WS-002,2025-02-14 05:00:00,3,2025-02-14 02:00:00,-6.3,0.3,0.2,snow,0,winter_coat_scarf_gloves,-6.3,0.3,0,snow,0,light_jacket_or_sweater,0.0,0.0,0.2,1,0,1
FCST-001231,WS-002,2025-02-14 06:00:00,12,2025-02-13 18:00:00,-4.4,0.9,10.8,snow,0,winter_coat_scarf_gloves,-4.7,0.4,8.4,snow,0,winter_coat_scarf_gloves,0.3,0.5,2.4,1,1,1
FCST-001232,WS-002,2025-02-14 07:00:00,12,2025-02-13 19:00:00,-0.5,0.4,11.4,snow,0,winter_coat_scarf_gloves,-3.2,0.7,10.9,snow,0,winter_coat_scarf_gloves,2.7,-0.3,0.5,1,1,1
FCST-001233,WS-002,2025-02-14 08:00:00,6,2025-02-14 02:00:00,-0.5,0.2,0,partly_cloudy,0,light_jacket_or_sweater,-3.3,0.0,0,partly_cloudy,0,light_jacket_or_sweater,2.8,0.2,0,1,1,1
FCST-001234,WS-002,2025-02-14 09:00:00,1,2025-02-14 08:00:00,-0.3,0.3,2.1,snow,0,warm_jacket_layers,-0.4,0.3,2.6,snow,0,winter_coat_scarf_gloves,0.1,0.0,-0.5,1,0,1
FCST-001235,WS-002,2025-02-14 10:00:00,1,2025-02-14 09:00:00,-1.7,0.4,4.6,snow,0,winter_coat_scarf_gloves,-1.8,0.4,5.4,snow,0,winter_coat_scarf_gloves,0.1,0.0,-0.8,1,1,1
FCST-001236,WS-002,2025-02-14 11:00:00,1,2025-02-14 10:00:00,1.2,0.5,5.1,drizzle,1,winter_coat_scarf_gloves,1.2,0.6,5.8,drizzle,1,winter_coat_scarf_gloves,0.0,-0.1,-0.7,1,1,1
FCST-001237,WS-002,2025-02-14 12:00:00,12,2025-02-14 00:00:00,-0.4,0.8,0,drizzle,1,light_jacket_or_sweater,0.7,1.1,2.1,drizzle,1,warm_jacket_layers,-1.1,-0.3,-2.1,1,0,1
FCST-001238,WS-002,2025-02-14 13:00:00,1,2025-02-14 12:00:00,1.0,0.2,5.7,drizzle,1,winter_coat_scarf_gloves,0.8,0.3,6.2,drizzle,1,winter_coat_scarf_gloves,0.2,-0.1,-0.5,1,1,1
FCST-001239,WS-002,2025-02-14 14:00:00,24,2025-02-13 14:00:00,-3.3,0.6,0,snow,0,light_jacket_or_sweater,-1.4,0.2,0.1,snow,0,warm_jacket_layers,-1.9,0.4,-0.1,1,0,1
FCST-001240,WS-002,2025-02-14 15:00:00,6,2025-02-14 09:00:00,0.5,0.2,5.3,snow,0,winter_coat_scarf_gloves,-0.1,0.2,8.2,snow,0,winter_coat_scarf_gloves,0.6,0.0,-2.9,1,1,1
FCST-001241,WS-002,2025-02-14 16:00:00,24,2025-02-13 16:00:00,-3.7,1.8,0,snow,0,light_jacket_or_sweater,-3.5,0.2,0,snow,0,light_jacket_or_sweater,-0.2,1.6,0,1,1,1
FCST-001242,WS-002,2025-02-14 17:00:00,12,2025-02-14 05:00:00,-0.9,1.2,0.1,snow,0,warm_jacket_layers,-2.8,0.9,0,snow,0,light_jacket_or_sweater,1.9,0.3,0.1,1,0,1
FCST-001243,WS-002,2025-02-14 18:00:00,12,2025-02-14 06:00:00,-6.4,0.9,11.3,snow,0,heavy_winter_coat_gloves_hat,-5.9,0.7,3.9,snow,0,winter_coat_scarf_gloves,-0.5,0.2,7.4,1,0,1
FCST-001244,WS-002,2025-02-14 19:00:00,3,2025-02-14 16:00:00,-6.6,0.7,12.4,snow,0,heavy_winter_coat_gloves_hat,-6.1,0.8,13.6,snow,0,heavy_winter_coat_gloves_hat,-0.5,-0.1,-1.2,1,1,1
FCST-001245,WS-002,2025-02-14 20:00:00,24,2025-02-13 20:00:00,-6.1,0,0,snow,0,light_jacket_or_sweater,-6.9,0.8,13.9,snow,0,heavy_winter_coat_gloves_hat,0.8,-0.8,-13.9,1,0,1
FCST-001246,WS-002,2025-02-14 21:00:00,12,2025-02-14 09:00:00,-1.9,0.5,0.2,cloudy,0,warm_jacket_layers,-6.4,0.9,0,snow,0,light_jacket_or_sweater,4.5,-0.4,0.2,1,0,0
FCST-001247,WS-002,2025-02-14 22:00:00,3,2025-02-14 19:00:00,-9.6,0.7,8.9,snow,0,heavy_winter_coat_gloves_hat,-9.3,0.6,7.5,snow,0,heavy_winter_coat_gloves_hat,-0.3,0.1,1.4,1,1,1
FCST-001248,WS-002,2025-02-14 23:00:00,24,2025-02-13 23:00:00,2.8,1.0,0,fog,0,light_jacket_or_sweater,-9.3,0.8,7.6,snow,0,heavy_winter_coat_gloves_hat,12.1,0.2,-7.6,1,0,0
FCST-001249,WS-010,2025-01-19 00:00:00,6,2025-01-18 18:00:00,-13.7,0,2.8,clear,0,heavy_winter_coat_gloves_hat,-13.0,0,5.6,clear,0,heavy_winter_coat_gloves_hat,-0.7,0,-2.8,1,1,1
FCST-001250,WS-010,2025-01-19 01:00:00,3,2025-01-18 22:00:00,-13.1,0.2,5.3,clear,0,heavy_winter_coat_gloves_hat,-12.5,0,6.1,clear,0,heavy_winter_coat_gloves_hat,-0.6,0.2,-0.8,1,1,1
FCST-001251,WS-010,2025-01-19 02:00:00,12,2025-01-18 14:00:00,-10.1,0.4,19.0,clear,0,heavy_winter_coat_gloves_hat,-11.4,0,19.8,clear,0,heavy_winter_coat_gloves_hat,1.3,0.4,-0.8,1,1,1
FCST-001252,WS-010,2025-01-19 03:00:00,12,2025-01-18 15:00:00,-7.6,0,11.4,clear,0,heavy_winter_coat_gloves_hat,-9.6,0,5.3,clear,0,heavy_winter_coat_gloves_hat,2.0,0,6.1,1,1,1
FCST-001253,WS-010,2025-01-19 04:00:00,12,2025-01-18 16:00:00,-8.9,0,5.3,clear,0,heavy_winter_coat_gloves_hat,-9.5,0,2.0,clear,0,winter_coat_scarf_gloves,0.6,0,3.3,1,0,1
FCST-001254,WS-010,2025-01-19 05:00:00,6,2025-01-18 23:00:00,-7.4,0,8.4,clear,0,heavy_winter_coat_gloves_hat,-8.1,0,11.9,clear,0,heavy_winter_coat_gloves_hat,0.7,0,-3.5,1,1,1
FCST-001255,WS-010,2025-01-19 06:00:00,6,2025-01-19 00:00:00,-5.5,0.0,1.6,clear,0,winter_coat_scarf_gloves,-6.6,0,0,clear,0,light_jacket_or_sweater,1.1,0.0,1.6,1,0,1
FCST-001256,WS-010,2025-01-19 07:00:00,6,2025-01-19 01:00:00,-3.2,0.1,0.5,clear,0,winter_coat_scarf_gloves,-4.2,0,2.6,clear,0,winter_coat_scarf_gloves,1.0,0.1,-2.1,1,1,1
FCST-001257,WS-010,2025-01-19 08:00:00,12,2025-01-18 20:00:00,-5.6,0.2,0,clear,0,light_jacket_or_sweater,-3.9,0,0,clear,0,light_jacket_or_sweater,-1.7,0.2,0,1,1,1
FCST-001258,WS-010,2025-01-19 09:00:00,3,2025-01-19 06:00:00,-2.4,0.2,5.0,clear,0,winter_coat_scarf_gloves,-1.9,0,4.0,clear,0,winter_coat_scarf_gloves,-0.5,0.2,1.0,1,1,1
FCST-001259,WS-010,2025-01-19 10:00:00,1,2025-01-19 09:00:00,-2.5,0,0.2,clear,0,warm_jacket_layers,-2.4,0,0,clear,0,light_jacket_or_sweater,-0.1,0,0.2,1,0,1
FCST-001260,WS-010,2025-01-19 11:00:00,1,2025-01-19 10:00:00,-1.5,0.0,18.8,clear,0,winter_coat_scarf_gloves,-1.6,0,19.1,clear,0,winter_coat_scarf_gloves,0.1,0.0,-0.3,1,1,1
FCST-001261,WS-010,2025-01-19 12:00:00,1,2025-01-19 11:00:00,-1.9,0,1.5,clear,0,winter_coat_scarf_gloves,-1.7,0,0.7,clear,0,warm_jacket_layers,-0.2,0,0.8,1,0,1
FCST-001262,WS-010,2025-01-19 13:00:00,6,2025-01-19 07:00:00,-1.8,0,6.8,clear,0,winter_coat_scarf_gloves,-2.8,0,2.9,clear,0,winter_coat_scarf_gloves,1.0,0,3.9,1,1,1
FCST-001263,WS-010,2025-01-19 14:00:00,1,2025-01-19 13:00:00,-1.9,0.1,8.7,clear,0,winter_coat_scarf_gloves,-1.7,0,9.0,clear,0,winter_coat_scarf_gloves,-0.2,0.1,-0.3,1,1,1
FCST-001264,WS-010,2025-01-19 15:00:00,12,2025-01-19 03:00:00,-7.2,0.3,9.7,clear,0,heavy_winter_coat_gloves_hat,-4.2,0,8.9,clear,0,winter_coat_scarf_gloves,-3.0,0.3,0.8,1,0,1
FCST-001265,WS-010,2025-01-19 16:00:00,1,2025-01-19 15:00:00,-4.6,0,16.3,clear,0,heavy_winter_coat_gloves_hat,-4.9,0,16.0,clear,0,heavy_winter_coat_gloves_hat,0.3,0,0.3,1,1,1
FCST-001266,WS-010,2025-01-19 17:00:00,12,2025-01-19 05:00:00,-4.6,0,2.0,clear,0,winter_coat_scarf_gloves,-7.3,0,3.8,clear,0,winter_coat_scarf_gloves,2.7,0,-1.8,1,1,1
FCST-001267,WS-010,2025-01-19 18:00:00,3,2025-01-19 15:00:00,-6.4,0.1,8.0,clear,0,heavy_winter_coat_gloves_hat,-7.0,0,9.1,clear,0,heavy_winter_coat_gloves_hat,0.6,0.1,-1.1,1,1,1
FCST-001268,WS-010,2025-01-19 19:00:00,3,2025-01-19 16:00:00,-8.7,0,1.2,clear,0,winter_coat_scarf_gloves,-8.0,0,4.0,clear,0,winter_coat_scarf_gloves,-0.7,0,-2.8,1,1,1
FCST-001269,WS-010,2025-01-19 20:00:00,1,2025-01-19 19:00:00,-9.1,0,9.6,clear,0,heavy_winter_coat_gloves_hat,-9.0,0,9.7,clear,0,heavy_winter_coat_gloves_hat,-0.1,0,-0.1,1,1,1
FCST-001270,WS-010,2025-01-19 21:00:00,3,2025-01-19 18:00:00,-11.5,0.1,1.8,clear,0,heavy_winter_coat_gloves_hat,-10.6,0,1.9,clear,0,heavy_winter_coat_gloves_hat,-0.9,0.1,-0.1,1,1,1
FCST-001271,WS-010,2025-01-19 22:00:00,3,2025-01-19 19:00:00,-11.6,0.4,14.5,clear,0,heavy_winter_coat_gloves_hat,-10.5,0,14.8,clear,0,heavy_winter_coat_gloves_hat,-1.1,0.4,-0.3,1,1,1
FCST-001272,WS-010,2025-01-19 23:00:00,3,2025-01-19 20:00:00,-13.3,0,12.5,clear,0,heavy_winter_coat_gloves_hat,-13.0,0,15.1,clear,0,heavy_winter_coat_gloves_hat,-0.3,0,-2.6,1,1,1
FCST-001273,WS-006,2025-01-06 00:00:00,1,2025-01-05 23:00:00,-7.0,0.6,5.4,snow,0,winter_coat_scarf_gloves,-6.6,0.5,6.0,snow,0,winter_coat_scarf_gloves,-0.4,0.1,-0.6,1,1,1
