summary_id,station_id,station_name,climate_zone,date,month,day_of_week,is_weekend,season,temp_min_c,temp_max_c,temp_avg_c,feels_like_min_c,feels_like_max_c,total_precipitation_mm,snow_hours,rain_hours,max_wind_kmh,max_gust_kmh,avg_humidity_pct,max_uv_index,dominant_condition,thunderstorm_occurred,avg_outdoor_suitability,best_outdoor_hour,umbrella_recommended,clothing_morning,clothing_afternoon,clothing_evening,day_summary_text
DAY-00530,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-17,6,1,0,summer,4.7,15.9,10.8,1.8,15.9,0,0,0,18.2,32.4,45.4,8.6,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 4.7–15.9°C. Best time outdoors: 6:00.
DAY-00531,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-18,6,2,0,summer,10.3,22.2,16.7,10.3,22.2,0,0,0,20.9,35.8,52.1,8.9,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,light_jacket_or_sweater,Clear day. Temp 10.3–22.2°C. Best time outdoors: 6:00.
DAY-00532,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-19,6,3,0,summer,14.3,24.4,19.8,14.3,24.4,0,0,0,17.8,23.6,49.5,8.0,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 14.3–24.4°C. Best time outdoors: 6:00.
DAY-00533,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-20,6,4,0,summer,10.7,22.2,15.8,10.7,22.2,27.6,0,23,21.9,37.9,77.2,5.1,drizzle,0,6.2,19,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 10.7–22.2°C. Rain 27.6mm. Best time outdoors: 19:00.
DAY-00534,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-21,6,5,1,summer,14.3,26.4,19.9,14.3,26.4,37.0,0,23,17.0,28.8,78.0,4.8,drizzle,1,5.2,10,1,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Drizzle day. Temp 14.3–26.4°C. Rain 37.0mm. Best time outdoors: 10:00.
DAY-00535,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-22,6,6,1,summer,16.1,27.3,21.9,16.1,28.9,0,0,0,24.8,31.2,51.9,9.4,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 16.1–27.3°C. Best time outdoors: 6:00.
DAY-00536,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-23,6,0,0,summer,10.3,21.5,16.2,10.3,21.5,0,0,0,26.2,36.5,48.8,8.4,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 10.3–21.5°C. Best time outdoors: 6:00.
DAY-00537,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-24,6,1,0,summer,10.0,21.1,16.3,7.8,21.1,0,0,0,18.4,31.0,51.9,8.4,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 10.0–21.1°C. Best time outdoors: 6:00.
DAY-00538,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-25,6,2,0,summer,11.6,22.9,16.7,11.6,22.9,0,0,0,24.6,46.7,50.8,9.6,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,long_sleeves_light_layer,Clear day. Temp 11.6–22.9°C. Best time outdoors: 6:00.
DAY-00539,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-26,6,3,0,summer,17.9,29.0,23.6,17.9,31.7,0,0,0,21.3,39.4,50.6,8.5,clear,0,10.0,6,0,t_shirt_comfortable,light_breathable_clothing,long_sleeves_light_layer,Clear day. Temp 17.9–29.0°C. Best time outdoors: 6:00.
DAY-00540,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-27,6,4,0,summer,10.2,22.4,16.3,10.2,22.4,14.6,0,21,18.2,26.2,77.9,4.3,drizzle,0,6.5,13,1,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 10.2–22.4°C. Rain 14.6mm. Best time outdoors: 13:00.
DAY-00541,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-28,6,5,1,summer,11.3,20.8,16.1,11.3,20.8,0,0,0,18.0,31.9,51.4,9.1,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.3–20.8°C. Best time outdoors: 6:00.
DAY-00542,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-29,6,6,1,summer,13.8,24.8,19.0,13.8,24.8,0,0,0,16.3,28.0,52.0,8.8,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 13.8–24.8°C. Best time outdoors: 6:00.
DAY-00543,WS-003,Sivas Sanayi,semi-arid_continental,2025-06-30,6,0,0,summer,9.5,21.0,14.9,8.6,21.0,17.2,0,22,24.5,41.6,80.0,4.6,drizzle,0,6.3,12,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 9.5–21.0°C. Rain 17.2mm. Best time outdoors: 12:00.
DAY-00544,WS-004,Kangal,semi-arid_continental,2025-01-01,1,2,0,winter,-19.7,-8.7,-14.3,-26.2,7.5,18.3,23,0,18.9,29.9,77.5,1.0,snow,0,0.3,13,1,heavy_winter_coat_gloves_hat,warm_jacket_layers,heavy_winter_coat_gloves_hat,Snow day. Temp -19.7–-8.7°C. Rain 18.3mm. Best time outdoors: 13:00.
DAY-00545,WS-004,Kangal,semi-arid_continental,2025-01-02,1,3,0,winter,-12.6,-0.7,-7.1,-18.1,7.9,15.8,23,0,15.7,26.2,75.0,1.0,snow,0,0.8,7,1,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -12.6–-0.7°C. Rain 15.8mm. Best time outdoors: 7:00.
DAY-00546,WS-004,Kangal,semi-arid_continental,2025-01-03,1,4,0,winter,-10.5,1.9,-3.9,-14.6,12.9,0,0,0,23.0,34.8,50.7,1.8,clear,0,7.2,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -10.5–1.9°C. Best time outdoors: 9:00.
DAY-00547,WS-004,Kangal,semi-arid_continental,2025-01-04,1,5,1,winter,-8.1,3.6,-2.3,-13.7,14.7,0,0,0,16.6,32.4,49.6,2.1,clear,0,7.6,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -8.1–3.6°C. Best time outdoors: 8:00.
DAY-00548,WS-004,Kangal,semi-arid_continental,2025-01-05,1,6,1,winter,-7.9,2.9,-2.1,-11.6,12.1,0,0,0,18.6,31.3,52.1,2.0,clear,0,8.0,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.9–2.9°C. Best time outdoors: 8:00.
DAY-00549,WS-004,Kangal,semi-arid_continental,2025-01-06,1,0,0,winter,-14.7,-2.2,-8.4,-21.4,10.9,0,0,0,20.3,33.3,45.1,1.8,clear,0,5.5,8,0,heavy_winter_coat_gloves_hat,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -14.7–-2.2°C. Best time outdoors: 8:00.
DAY-00550,WS-004,Kangal,semi-arid_continental,2025-01-07,1,1,0,winter,-13.8,-3.3,-8.3,-20.8,7.1,0,0,0,20.5,28.3,50.4,1.8,clear,0,5.6,12,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -13.8–-3.3°C. Best time outdoors: 12:00.
DAY-00551,WS-004,Kangal,semi-arid_continental,2025-01-08,1,2,0,winter,-9.6,0.5,-4.8,-16.4,11.4,0,0,0,17.9,29.3,53.3,2.0,clear,0,6.8,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -9.6–0.5°C. Best time outdoors: 10:00.
DAY-00552,WS-004,Kangal,semi-arid_continental,2025-01-09,1,3,0,winter,-16.5,-4.4,-10.2,-22.8,10.4,28.1,24,0,20.2,30.7,81.2,1.0,snow,0,0.2,11,1,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Snow day. Temp -16.5–-4.4°C. Rain 28.1mm. Best time outdoors: 11:00.
DAY-00553,WS-004,Kangal,semi-arid_continental,2025-01-10,1,4,0,winter,-11.4,0.7,-5.5,-16.3,12.4,6.5,23,1,20.3,30.5,73.7,1.1,snow,0,1.0,11,1,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -11.4–0.7°C. Rain 6.5mm. Best time outdoors: 11:00.
DAY-00554,WS-004,Kangal,semi-arid_continental,2025-01-11,1,5,1,winter,-10.8,2.5,-3.6,-17.5,11.3,3.1,15,5,21.3,36.8,81.2,1.1,snow,0,2.6,9,1,light_jacket_or_sweater,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -10.8–2.5°C. Rain 3.1mm. Best time outdoors: 9:00.
DAY-00555,WS-004,Kangal,semi-arid_continental,2025-01-12,1,6,1,winter,-8.9,0.7,-4.1,-15.6,13.1,29.3,20,4,18.9,30.5,77.7,1.0,snow,0,1.6,10,1,winter_coat_scarf_gloves,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Snow day. Temp -8.9–0.7°C. Rain 29.3mm. Best time outdoors: 10:00.
DAY-00556,WS-004,Kangal,semi-arid_continental,2025-01-13,1,0,0,winter,-14.0,-2.2,-7.9,-20.8,-0.9,0,0,0,17.4,25.1,47.5,2.0,clear,0,5.5,11,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -14.0–-2.2°C. Best time outdoors: 11:00.
DAY-00557,WS-004,Kangal,semi-arid_continental,2025-01-14,1,1,0,winter,-9.8,2.0,-4.5,-16.5,1.9,0,0,0,18.3,34.3,53.9,2.1,clear,0,7.0,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -9.8–2.0°C. Best time outdoors: 10:00.
DAY-00558,WS-004,Kangal,semi-arid_continental,2025-01-15,1,2,0,winter,-12.6,-1.5,-7.4,-18.3,11.5,0,0,0,18.8,36.4,46.4,1.9,clear,0,6.0,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -12.6–-1.5°C. Best time outdoors: 10:00.
DAY-00559,WS-004,Kangal,semi-arid_continental,2025-01-16,1,3,0,winter,-9.9,0.3,-4.6,-16.9,11.5,30.0,22,2,19.9,35.9,74.5,0.9,snow,0,1.2,10,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -9.9–0.3°C. Rain 30.0mm. Best time outdoors: 10:00.
DAY-00560,WS-004,Kangal,semi-arid_continental,2025-01-17,1,4,0,winter,-5.8,5.2,-0.8,-10.3,16.4,0,0,0,21.6,37.6,50.7,2.0,clear,0,7.8,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.8–5.2°C. Best time outdoors: 8:00.
DAY-00561,WS-004,Kangal,semi-arid_continental,2025-01-18,1,5,1,winter,-16.6,-5.7,-11.3,-24.0,8.5,0,0,0,16.9,26.3,49.3,1.9,clear,0,5.0,14,0,heavy_winter_coat_gloves_hat,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -16.6–-5.7°C. Best time outdoors: 14:00.
DAY-00562,WS-004,Kangal,semi-arid_continental,2025-01-19,1,6,1,winter,-13.9,-3.3,-8.5,-17.9,6.3,4.9,22,0,23.3,44.8,77.6,1.0,snow,0,0.4,20,1,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -13.9–-3.3°C. Rain 4.9mm. Best time outdoors: 20:00.
DAY-00563,WS-004,Kangal,semi-arid_continental,2025-01-20,1,0,0,winter,-7.8,4.2,-1.8,-14.8,13.7,0,0,0,18.7,31.9,49.0,1.9,clear,0,7.9,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.8–4.2°C. Best time outdoors: 8:00.
DAY-00564,WS-004,Kangal,semi-arid_continental,2025-01-21,1,1,0,winter,-14.6,-3.5,-8.8,-22.1,9.8,9.2,21,0,20.4,32.5,73.8,1.0,snow,0,0.8,7,1,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -14.6–-3.5°C. Rain 9.2mm. Best time outdoors: 7:00.
DAY-00565,WS-004,Kangal,semi-arid_continental,2025-01-22,1,2,0,winter,-10.9,0.7,-5.0,-15.0,13.0,15.8,22,2,24.3,42.2,73.4,1.0,snow,0,1.2,12,1,winter_coat_scarf_gloves,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Snow day. Temp -10.9–0.7°C. Rain 15.8mm. Best time outdoors: 12:00.
DAY-00566,WS-004,Kangal,semi-arid_continental,2025-01-23,1,3,0,winter,-16.8,-6.5,-11.7,-25.4,8.5,34.9,24,0,17.9,31.6,73.6,1.0,snow,0,0.2,9,1,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Snow day. Temp -16.8–-6.5°C. Rain 34.9mm. Best time outdoors: 9:00.
DAY-00567,WS-004,Kangal,semi-arid_continental,2025-01-24,1,4,0,winter,-9.2,1.5,-3.7,-14.1,14.1,10.4,18,5,19.9,36.0,77.9,0.9,snow,0,1.9,19,1,winter_coat_scarf_gloves,light_jacket_or_sweater,winter_coat_scarf_gloves,Snow day. Temp -9.2–1.5°C. Rain 10.4mm. Best time outdoors: 19:00.
DAY-00568,WS-004,Kangal,semi-arid_continental,2025-01-25,1,5,1,winter,-10.2,0.9,-4.5,-16.5,11.3,0,0,0,20.6,27.8,48.6,2.0,clear,0,6.8,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -10.2–0.9°C. Best time outdoors: 11:00.
DAY-00569,WS-004,Kangal,semi-arid_continental,2025-01-26,1,6,1,winter,-6.8,4.6,-0.8,-11.6,15.4,5.0,11,11,19.4,37.0,74.5,1.0,snow,0,3.8,19,1,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Snow day. Temp -6.8–4.6°C. Rain 5.0mm. Best time outdoors: 19:00.
DAY-00570,WS-004,Kangal,semi-arid_continental,2025-01-27,1,0,0,winter,-10.6,0.8,-5.2,-15.2,10.6,0,0,0,20.1,28.5,50.2,1.8,clear,0,6.9,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -10.6–0.8°C. Best time outdoors: 9:00.
DAY-00571,WS-004,Kangal,semi-arid_continental,2025-01-28,1,1,0,winter,-10.3,0.7,-4.6,-15.8,11.5,0,0,0,14.6,23.4,49.0,1.9,clear,0,7.5,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -10.3–0.7°C. Best time outdoors: 10:00.
DAY-00572,WS-004,Kangal,semi-arid_continental,2025-01-29,1,2,0,winter,-9.3,2.2,-3.2,-15.8,14.5,0,0,0,18.6,30.6,52.6,2.1,clear,0,7.4,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -9.3–2.2°C. Best time outdoors: 10:00.
DAY-00573,WS-004,Kangal,semi-arid_continental,2025-01-30,1,3,0,winter,-10.3,1.1,-4.9,-15.6,8.1,27.3,22,2,21.1,37.9,79.3,1.1,snow,0,1.0,12,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -10.3–1.1°C. Rain 27.3mm. Best time outdoors: 12:00.
DAY-00574,WS-004,Kangal,semi-arid_continental,2025-01-31,1,4,0,winter,-13.3,-0.8,-6.3,-17.5,11.9,0,0,0,20.2,31.9,52.0,1.9,clear,0,6.2,7,0,heavy_winter_coat_gloves_hat,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -13.3–-0.8°C. Best time outdoors: 7:00.
DAY-00575,WS-004,Kangal,semi-arid_continental,2025-02-01,2,5,1,winter,-14.7,-1.8,-8.3,-19.3,12.0,18.6,24,0,23.0,30.1,78.1,1.1,snow,0,0.3,10,1,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,Snow day. Temp -14.7–-1.8°C. Rain 18.6mm. Best time outdoors: 10:00.
DAY-00576,WS-004,Kangal,semi-arid_continental,2025-02-02,2,6,1,winter,-14.5,-2.6,-8.3,-20.9,10.8,0,0,0,16.9,27.1,51.2,3.1,clear,0,5.8,6,0,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Clear day. Temp -14.5–-2.6°C. Best time outdoors: 6:00.
DAY-00577,WS-004,Kangal,semi-arid_continental,2025-02-03,2,0,0,winter,-13.8,-3.1,-8.2,-19.3,4.5,0,0,0,20.3,39.9,48.6,3.0,clear,0,5.3,7,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -13.8–-3.1°C. Best time outdoors: 7:00.
DAY-00578,WS-004,Kangal,semi-arid_continental,2025-02-04,2,1,0,winter,-8.0,3.6,-2.1,-12.2,15.1,0,0,0,12.0,21.0,47.1,3.0,clear,0,8.2,8,0,light_jacket_or_sweater,warm_jacket_layers,light_jacket_or_sweater,Clear day. Temp -8.0–3.6°C. Best time outdoors: 8:00.
DAY-00579,WS-004,Kangal,semi-arid_continental,2025-02-05,2,2,0,winter,-10.5,1.1,-4.1,-16.4,13.8,0,0,0,22.4,38.0,48.5,3.1,clear,0,7.2,9,0,winter_coat_scarf_gloves,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -10.5–1.1°C. Best time outdoors: 9:00.
DAY-00580,WS-004,Kangal,semi-arid_continental,2025-02-06,2,3,0,winter,-6.5,3.4,-2.0,-12.3,11.0,0,0,0,26.6,49.6,49.5,2.9,clear,0,7.7,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -6.5–3.4°C. Best time outdoors: 9:00.
DAY-00581,WS-004,Kangal,semi-arid_continental,2025-02-07,2,4,0,winter,-11.9,-1.3,-6.5,-17.3,10.2,27.9,24,0,19.1,34.7,74.9,1.6,snow,0,0.4,10,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -11.9–-1.3°C. Rain 27.9mm. Best time outdoors: 10:00.
DAY-00582,WS-004,Kangal,semi-arid_continental,2025-02-08,2,5,1,winter,-10.2,0.2,-4.9,-18.2,12.9,0,0,0,23.8,39.7,49.3,3.0,clear,0,6.7,11,0,winter_coat_scarf_gloves,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -10.2–0.2°C. Best time outdoors: 11:00.
DAY-00583,WS-004,Kangal,semi-arid_continental,2025-02-09,2,6,1,winter,-14.4,-1.6,-7.9,-19.7,5.6,0,0,0,23.7,40.7,44.5,3.0,clear,0,5.4,15,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -14.4–-1.6°C. Best time outdoors: 15:00.
DAY-00584,WS-004,Kangal,semi-arid_continental,2025-02-10,2,0,0,winter,-7.0,3.8,-1.3,-12.0,15.2,0,0,0,20.4,37.3,50.2,3.1,clear,0,8.1,7,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -7.0–3.8°C. Best time outdoors: 7:00.
DAY-00585,WS-004,Kangal,semi-arid_continental,2025-02-11,2,1,0,winter,-7.1,4.1,-2.1,-13.2,10.9,10.3,12,8,19.3,32.8,76.3,1.3,snow,0,3.8,13,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -7.1–4.1°C. Rain 10.3mm. Best time outdoors: 13:00.
DAY-00586,WS-004,Kangal,semi-arid_continental,2025-02-12,2,2,0,winter,-10.9,0.5,-5.4,-17.3,6.3,0,0,0,21.3,40.3,52.7,2.9,clear,0,6.4,13,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -10.9–0.5°C. Best time outdoors: 13:00.
DAY-00587,WS-004,Kangal,semi-arid_continental,2025-02-13,2,3,0,winter,-12.1,-0.5,-6.6,-17.7,12.4,0,0,0,21.7,34.5,51.1,3.1,clear,0,5.7,9,0,heavy_winter_coat_gloves_hat,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -12.1–-0.5°C. Best time outdoors: 9:00.
DAY-00588,WS-004,Kangal,semi-arid_continental,2025-02-14,2,4,0,winter,-6.2,5.4,0.2,-11.3,11.4,20.8,12,11,21.5,31.8,76.6,1.4,snow,0,3.7,13,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -6.2–5.4°C. Rain 20.8mm. Best time outdoors: 13:00.
DAY-00589,WS-004,Kangal,semi-arid_continental,2025-02-15,2,5,1,winter,-4.7,6.3,0.0,-11.3,17.0,0,0,0,21.7,39.8,48.9,3.0,clear,0,8.4,7,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.7–6.3°C. Best time outdoors: 7:00.
DAY-00590,WS-004,Kangal,semi-arid_continental,2025-02-16,2,6,1,winter,-12.0,0.4,-5.4,-17.8,13.4,0,0,0,21.2,30.3,45.0,3.0,clear,0,6.6,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -12.0–0.4°C. Best time outdoors: 11:00.
DAY-00591,WS-004,Kangal,semi-arid_continental,2025-02-17,2,0,0,winter,-14.2,-2.7,-8.7,-21.2,7.6,0,0,0,22.2,35.6,48.6,3.0,clear,0,5.4,6,0,warm_jacket_layers,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -14.2–-2.7°C. Best time outdoors: 6:00.
DAY-00592,WS-004,Kangal,semi-arid_continental,2025-02-18,2,1,0,winter,-10.9,1.1,-6.0,-18.3,12.8,0,0,0,16.7,26.6,49.1,3.1,clear,0,6.2,12,0,heavy_winter_coat_gloves_hat,light_jacket_or_sweater,heavy_winter_coat_gloves_hat,Clear day. Temp -10.9–1.1°C. Best time outdoors: 12:00.
DAY-00593,WS-004,Kangal,semi-arid_continental,2025-02-19,2,2,0,winter,-6.7,4.2,-1.8,-13.5,11.2,0,0,0,21.0,34.4,48.0,3.0,clear,0,8.3,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -6.7–4.2°C. Best time outdoors: 8:00.
DAY-00594,WS-004,Kangal,semi-arid_continental,2025-02-20,2,3,0,winter,-6.1,5.7,-0.0,-10.6,16.0,22.7,11,13,19.7,30.7,75.8,1.6,drizzle,0,3.6,6,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Drizzle day. Temp -6.1–5.7°C. Rain 22.7mm. Best time outdoors: 6:00.
DAY-00595,WS-004,Kangal,semi-arid_continental,2025-02-21,2,4,0,winter,-8.0,3.4,-2.2,-11.3,9.6,2.4,13,6,18.3,34.4,79.8,1.6,snow,0,3.8,10,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -8.0–3.4°C. Rain 2.4mm. Best time outdoors: 10:00.
DAY-00596,WS-004,Kangal,semi-arid_continental,2025-02-22,2,5,1,winter,-11.9,-0.5,-5.8,-17.4,9.3,0,0,0,19.6,39.0,53.7,3.0,clear,0,6.2,10,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -11.9–-0.5°C. Best time outdoors: 10:00.
DAY-00597,WS-004,Kangal,semi-arid_continental,2025-02-23,2,6,1,winter,-6.6,4.6,-1.0,-10.4,14.7,0,0,0,19.1,38.2,49.9,3.1,clear,0,8.1,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -6.6–4.6°C. Best time outdoors: 8:00.
DAY-00598,WS-004,Kangal,semi-arid_continental,2025-02-24,2,0,0,winter,-7.1,3.0,-1.8,-13.0,11.3,12.5,14,10,19.3,29.4,75.3,1.7,snow,0,3.0,7,1,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Snow day. Temp -7.1–3.0°C. Rain 12.5mm. Best time outdoors: 7:00.
DAY-00599,WS-004,Kangal,semi-arid_continental,2025-02-25,2,1,0,winter,-11.5,-0.7,-5.9,-17.1,12.7,0,0,0,22.1,33.1,50.4,3.0,clear,0,6.3,7,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -11.5–-0.7°C. Best time outdoors: 7:00.
DAY-00600,WS-004,Kangal,semi-arid_continental,2025-02-26,2,2,0,winter,-7.0,4.2,-1.6,-12.0,6.2,0,0,0,27.4,41.2,51.9,2.5,clear,0,8.0,8,0,winter_coat_scarf_gloves,warm_jacket_layers,heavy_winter_coat_gloves_hat,Clear day. Temp -7.0–4.2°C. Best time outdoors: 8:00.
DAY-00601,WS-004,Kangal,semi-arid_continental,2025-02-27,2,3,0,winter,-1.8,9.6,3.5,-6.7,17.8,0,0,0,18.0,30.6,50.6,3.0,clear,0,9.2,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -1.8–9.6°C. Best time outdoors: 6:00.
DAY-00602,WS-004,Kangal,semi-arid_continental,2025-02-28,2,4,0,winter,-7.2,3.5,-2.0,-14.6,13.2,0,0,0,21.4,34.8,50.1,3.1,clear,0,7.8,8,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -7.2–3.5°C. Best time outdoors: 8:00.
DAY-00603,WS-004,Kangal,semi-arid_continental,2025-03-01,3,5,1,spring,-1.5,9.1,4.1,-5.0,17.5,24.3,4,20,19.3,33.8,74.0,2.1,drizzle,0,5.3,6,1,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Drizzle day. Temp -1.5–9.1°C. Rain 24.3mm. Best time outdoors: 6:00.
DAY-00604,WS-004,Kangal,semi-arid_continental,2025-03-02,3,6,1,spring,-2.8,9.9,3.3,-8.1,19.3,0,0,0,17.6,26.6,48.5,4.1,clear,0,9.3,6,0,warm_jacket_layers,long_sleeves_light_layer,winter_coat_scarf_gloves,Clear day. Temp -2.8–9.9°C. Best time outdoors: 6:00.
DAY-00605,WS-004,Kangal,semi-arid_continental,2025-03-03,3,0,0,spring,-6.0,5.7,0.2,-10.4,16.7,8.5,12,11,15.1,24.9,77.9,2.0,snow,0,3.6,11,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -6.0–5.7°C. Rain 8.5mm. Best time outdoors: 11:00.
